a_Last1_chunk_bitrate,a_Last1_buffer_size,a_Last8_throughput,a_Last7_throughput,a_Last6_throughput,a_Last5_throughput,a_Last4_throughput,a_Last3_throughput,a_Last2_throughput,a_Last1_throughput,a_Last8_downloadtime,a_Last7_downloadtime,a_Last6_downloadtime,a_Last5_downloadtime,a_Last4_downloadtime,a_Last3_downloadtime,a_Last2_downloadtime,a_Last1_downloadtime,a_chunksize1,a_chunksize2,a_chunksize3,a_chunksize4,a_chunksize5,a_chunksize6,a_Chunks_left,a_br
0.06976744186046512,0.9022689558149948,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,3.101,5.084,4.036,4.109,4.043,3.249,14.132,3.478,0.36,0.40,0.39,0.36,0.71,0.12,0.1875,300
0.06976744186046512,0.8474030471108682,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,5.084,4.036,4.109,4.043,3.249,14.132,3.478,4.549,0.40,0.39,0.36,0.71,0.12,0.14,0.16666666666666666,300
0.06976744186046512,1.0207554060256467,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.001,4.036,4.109,4.043,3.249,14.132,3.478,4.549,2.266,0.39,0.36,0.71,0.12,0.14,0.15,0.14583333333333334,300
0.06976744186046512,1.25411184752934,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.001,4.109,4.043,3.249,14.132,3.478,4.549,2.266,1.666,0.36,0.71,0.12,0.14,0.15,0.14,0.125,300
0.06976744186046512,1.5006153196962164,0.001,0.001,0.000,0.000,0.000,0.001,0.001,0.001,4.043,3.249,14.132,3.478,4.549,2.266,1.666,1.535,0.71,0.12,0.14,0.15,0.14,0.16,0.10416666666666667,750
0.1744186046511628,1.5938063344731979,0.001,0.000,0.000,0.000,0.001,0.001,0.001,0.001,3.249,14.132,3.478,4.549,2.266,1.666,1.535,3.068,0.12,0.14,0.15,0.14,0.16,0.36,0.08333333333333333,750
0.1744186046511628,1.297179262978603,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,14.132,3.478,4.549,2.266,1.666,1.535,3.068,6.966,0.14,0.15,0.14,0.16,0.36,0.43,0.0625,750
0.1744186046511628,1.2325887793521835,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,3.478,4.549,2.266,1.666,1.535,3.068,6.966,4.646,0.15,0.14,0.16,0.36,0.43,0.39,0.041666666666666664,750
0.1744186046511628,1.3355126109587412,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.549,2.266,1.666,1.535,3.068,6.966,4.646,2.971,0.14,0.16,0.36,0.43,0.39,0.38,0.020833333333333332,750
0.1744186046511628,1.434772272556126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.266,1.666,1.535,3.068,6.966,4.646,2.971,3.007,0.16,0.36,0.43,0.39,0.38,0.32,0.0,750
0.1744186046511628,1.3757927456123757,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.666,1.535,3.068,6.966,4.646,2.971,3.007,4.590,0.36,0.43,0.39,0.38,0.32,0.31,0.9791666666666666,750
0.1744186046511628,0.4,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,1.535,3.068,6.966,4.646,2.971,3.007,4.590,1.465,0.43,0.39,0.38,0.32,0.31,0.44,0.9583333333333334,750
0.1744186046511628,0.6765013804474078,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,3.068,6.966,4.646,2.971,3.007,4.590,1.465,1.235,0.39,0.38,0.32,0.31,0.44,0.39,0.9375,750
0.1744186046511628,0.9575909962056157,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.002,6.966,4.646,2.971,3.007,4.590,1.465,1.235,1.189,0.38,0.32,0.31,0.44,0.39,0.34,0.9166666666666666,750
0.1744186046511628,1.211906571577848,0.001,0.001,0.001,0.001,0.002,0.003,0.002,0.002,4.646,2.971,3.007,4.590,1.465,1.235,1.189,1.457,0.32,0.31,0.44,0.39,0.34,0.37,0.8958333333333334,750
0.1744186046511628,1.4761203131501948,0.001,0.001,0.001,0.002,0.003,0.002,0.002,0.002,2.971,3.007,4.590,1.465,1.235,1.189,1.457,1.358,0.31,0.44,0.39,0.34,0.37,0.40,0.875,1850
0.43023255813953487,1.6196265142251889,0.001,0.001,0.002,0.003,0.002,0.002,0.002,0.002,3.007,4.590,1.465,1.235,1.189,1.457,1.358,2.565,0.44,0.39,0.34,0.37,0.40,0.78,0.8541666666666666,1850
0.43023255813953487,1.7403936780238414,0.001,0.002,0.003,0.002,0.002,0.002,0.002,0.003,4.590,1.465,1.235,1.189,1.457,1.358,2.565,2.792,0.39,0.34,0.37,0.40,0.78,0.88,0.8333333333333334,1850
0.43023255813953487,1.8053254115629211,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.003,1.465,1.235,1.189,1.457,1.358,2.565,2.792,3.351,0.34,0.37,0.40,0.78,0.88,1.04,0.8125,1850
0.43023255813953487,1.83152203750657,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.002,1.235,1.189,1.457,1.358,2.565,2.792,3.351,3.738,0.37,0.40,0.78,0.88,1.04,0.83,0.7916666666666666,1850
0.43023255813953487,1.942203323710888,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.003,1.189,1.457,1.358,2.565,2.792,3.351,3.738,2.893,0.40,0.78,0.88,1.04,0.83,0.89,0.7708333333333334,1850
0.43023255813953487,2.0397360157310054,0.002,0.002,0.002,0.003,0.003,0.002,0.003,0.002,1.457,1.358,2.565,2.792,3.351,3.738,2.893,3.025,0.78,0.88,1.04,0.83,0.89,0.92,0.75,1850
0.43023255813953487,2.1279238536389427,0.002,0.002,0.003,0.003,0.002,0.003,0.002,0.002,1.358,2.565,2.792,3.351,3.738,2.893,3.025,3.118,0.88,1.04,0.83,0.89,0.92,0.90,0.7291666666666666,1850
0.43023255813953487,2.0347191002382132,0.002,0.003,0.003,0.002,0.003,0.002,0.002,0.002,2.565,2.792,3.351,3.738,2.893,3.025,3.118,4.932,1.04,0.83,0.89,0.92,0.90,0.92,0.7083333333333334,1850
0.43023255813953487,1.7861393154915732,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.001,2.792,3.351,3.738,2.893,3.025,3.118,4.932,6.486,0.83,0.89,0.92,0.90,0.92,1.01,0.6875,1850
0.43023255813953487,1.8445371705319906,0.003,0.002,0.003,0.002,0.002,0.002,0.001,0.002,3.351,3.738,2.893,3.025,3.118,4.932,6.486,3.416,0.89,0.92,0.90,0.92,1.01,0.80,0.6666666666666666,1850
0.43023255813953487,1.8803772596713113,0.002,0.003,0.002,0.002,0.002,0.001,0.002,0.002,3.738,2.893,3.025,3.118,4.932,6.486,3.416,3.642,0.92,0.90,0.92,1.01,0.80,0.90,0.6458333333333334,1850
0.43023255813953487,1.8068375547088884,0.003,0.002,0.002,0.002,0.001,0.002,0.002,0.002,2.893,3.025,3.118,4.932,6.486,3.416,3.642,4.735,0.90,0.92,1.01,0.80,0.90,0.94,0.625,1850
0.43023255813953487,1.8508756238249096,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,3.025,3.118,4.932,6.486,3.416,3.642,4.735,3.560,0.92,1.01,0.80,0.90,0.94,0.86,0.6041666666666666,1850
0.43023255813953487,1.824553754126116,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,3.118,4.932,6.486,3.416,3.642,4.735,3.560,4.263,1.01,0.80,0.90,0.94,0.86,0.96,0.5833333333333334,1850
0.43023255813953487,1.81928523440321,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,4.932,6.486,3.416,3.642,4.735,3.560,4.263,4.053,0.80,0.90,0.94,0.86,0.96,0.90,0.5625,1850
0.43023255813953487,1.8550433201003755,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,6.486,3.416,3.642,4.735,3.560,4.263,4.053,3.642,0.90,0.94,0.86,0.96,0.90,0.87,0.5416666666666666,1850
0.43023255813953487,1.8793532757693865,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.416,3.642,4.735,3.560,4.263,4.053,3.642,3.757,0.94,0.86,0.96,0.90,0.87,0.93,0.5208333333333334,1850
0.43023255813953487,1.9196394524015858,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.642,4.735,3.560,4.263,4.053,3.642,3.757,3.597,0.86,0.96,0.90,0.87,0.93,0.95,0.5,1850
0.43023255813953487,1.9867962560476216,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,4.735,3.560,4.263,4.053,3.642,3.757,3.597,3.328,0.96,0.90,0.87,0.93,0.95,0.85,0.4791666666666667,1850
0.43023255813953487,2.033361151751673,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.560,4.263,4.053,3.642,3.757,3.597,3.328,3.534,0.90,0.87,0.93,0.95,0.85,0.88,0.4583333333333333,1850
0.43023255813953487,2.097117864820976,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,4.263,4.053,3.642,3.757,3.597,3.328,3.534,3.362,0.87,0.93,0.95,0.85,0.88,0.88,0.4375,1850
0.43023255813953487,2.107650676461884,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,4.053,3.642,3.757,3.597,3.328,3.534,3.362,3.895,0.93,0.95,0.85,0.88,0.88,1.05,0.4166666666666667,1850
0.43023255813953487,2.2237462889847057,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.642,3.757,3.597,3.328,3.534,3.362,3.895,2.839,0.95,0.85,0.88,0.88,1.05,0.74,0.3958333333333333,1850
0.43023255813953487,2.0162231713964416,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,3.757,3.597,3.328,3.534,3.362,3.895,2.839,6.075,0.85,0.88,0.88,1.05,0.74,0.95,0.375,1850
0.43023255813953487,1.8393315441970337,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,3.597,3.328,3.534,3.362,3.895,2.839,6.075,5.769,0.88,0.88,1.05,0.74,0.95,0.95,0.3541666666666667,1850
0.43023255813953487,1.7975053956378062,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,3.328,3.534,3.362,3.895,2.839,6.075,5.769,4.418,0.88,1.05,0.74,0.95,0.95,0.85,0.3333333333333333,1850
0.43023255813953487,1.3948932197449972,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,3.534,3.362,3.895,2.839,6.075,5.769,4.418,8.026,1.05,0.74,0.95,0.95,0.85,0.93,0.3125,1850
0.43023255813953487,1.035369050086021,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,3.362,3.895,2.839,6.075,5.769,4.418,8.026,7.595,0.74,0.95,0.95,0.85,0.93,0.86,0.2916666666666667,1850
0.43023255813953487,0.6947756107631563,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,3.895,2.839,6.075,5.769,4.418,8.026,7.595,7.406,0.95,0.95,0.85,0.93,0.86,1.01,0.2708333333333333,750
0.1744186046511628,0.8437608859375496,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,2.839,6.075,5.769,4.418,8.026,7.595,7.406,2.510,0.95,0.85,0.93,0.86,1.01,0.39,0.25,750
0.1744186046511628,1.036440161030993,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,6.075,5.769,4.418,8.026,7.595,7.406,2.510,2.073,0.85,0.93,0.86,1.01,0.39,0.36,0.22916666666666666,750
0.1744186046511628,1.2555425590816784,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,5.769,4.418,8.026,7.595,7.406,2.510,2.073,1.809,0.93,0.86,1.01,0.39,0.36,0.31,0.20833333333333334,750
0.1744186046511628,1.4696910602315678,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,4.418,8.026,7.595,7.406,2.510,2.073,1.809,1.859,0.86,1.01,0.39,0.36,0.31,0.35,0.1875,750
0.1744186046511628,1.5916763442648105,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,8.026,7.595,7.406,2.510,2.073,1.809,1.859,2.780,1.01,0.39,0.36,0.31,0.35,0.37,0.16666666666666666,750
0.1744186046511628,1.7532415289349703,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,7.595,7.406,2.510,2.073,1.809,1.859,2.780,2.384,0.39,0.36,0.31,0.35,0.37,0.38,0.14583333333333334,750
0.1744186046511628,1.9322389614345898,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,7.406,2.510,2.073,1.809,1.859,2.780,2.384,2.210,0.36,0.31,0.35,0.37,0.38,0.34,0.125,750
0.1744186046511628,2.078625341224229,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,2.510,2.073,1.809,1.859,2.780,2.384,2.210,2.536,0.31,0.35,0.37,0.38,0.34,0.38,0.10416666666666667,750
0.1744186046511628,2.2291290007938285,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,2.073,1.809,1.859,2.780,2.384,2.210,2.536,2.495,0.35,0.37,0.38,0.34,0.38,0.36,0.08333333333333333,750
0.1744186046511628,2.3601232273732675,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,1.809,1.859,2.780,2.384,2.210,2.536,2.495,2.690,0.37,0.38,0.34,0.38,0.36,0.43,0.0625,750
0.1744186046511628,2.519690352226701,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.859,2.780,2.384,2.210,2.536,2.495,2.690,2.404,0.38,0.34,0.38,0.36,0.43,0.39,0.041666666666666664,1850
0.43023255813953487,1.3993316006968968,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.780,2.384,2.210,2.536,2.495,2.690,2.404,15.204,0.34,0.38,0.36,0.43,0.39,0.96,0.020833333333333332,750
0.1744186046511628,0.9505803762405485,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,2.384,2.210,2.536,2.495,2.690,2.404,15.204,8.488,0.38,0.36,0.43,0.39,0.96,0.32,0.0,300
0.1744186046511628,1.0873807442266483,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,2.210,2.536,2.495,2.690,2.404,15.204,8.488,2.632,0.36,0.43,0.39,0.96,0.32,0.12,0.9791666666666666,750
0.1744186046511628,0.4,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.001,2.536,2.495,2.690,2.404,15.204,8.488,2.632,4.746,0.43,0.39,0.96,0.32,0.12,0.44,0.9583333333333334,300
0.06976744186046512,0.6698844909008275,0.001,0.001,0.001,0.001,0.000,0.000,0.001,0.001,2.495,2.690,2.404,15.204,8.488,2.632,4.746,1.301,0.39,0.96,0.32,0.12,0.44,0.15,0.9375,300
0.06976744186046512,0.9510957131585016,0.001,0.001,0.001,0.000,0.000,0.001,0.001,0.001,2.690,2.404,15.204,8.488,2.632,4.746,1.301,1.188,0.96,0.32,0.12,0.44,0.15,0.14,0.9166666666666666,300
0.06976744186046512,1.212507831959194,0.001,0.001,0.000,0.000,0.001,0.001,0.001,0.001,2.404,15.204,8.488,2.632,4.746,1.301,1.188,1.386,0.32,0.12,0.44,0.15,0.14,0.15,0.8958333333333334,300
0.06976744186046512,1.4725865174612447,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.001,15.204,8.488,2.632,4.746,1.301,1.188,1.386,1.399,0.12,0.44,0.15,0.14,0.15,0.16,0.875,750
0.1744186046511628,1.615888803626906,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,8.488,2.632,4.746,1.301,1.188,1.386,1.399,2.567,0.44,0.15,0.14,0.15,0.16,0.31,0.8541666666666666,750
0.1744186046511628,1.7252674308236202,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.632,4.746,1.301,1.188,1.386,1.399,2.567,2.906,0.15,0.14,0.15,0.16,0.31,0.34,0.8333333333333334,750
0.1744186046511628,1.7748587482484777,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.746,1.301,1.188,1.386,1.399,2.567,2.906,3.504,0.14,0.15,0.16,0.31,0.34,0.43,0.8125,750
0.1744186046511628,1.8861982478516033,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.301,1.188,1.386,1.399,2.567,2.906,3.504,2.887,0.15,0.16,0.31,0.34,0.43,0.37,0.7916666666666666,750
0.1744186046511628,1.9154908408442377,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.188,1.386,1.399,2.567,2.906,3.504,2.887,3.707,0.16,0.31,0.34,0.43,0.37,0.35,0.7708333333333334,750
0.1744186046511628,1.9445458686376291,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.386,1.399,2.567,2.906,3.504,2.887,3.707,3.709,0.31,0.34,0.43,0.37,0.35,0.34,0.75,750
0.1744186046511628,1.9441706700856216,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.399,2.567,2.906,3.504,2.887,3.707,3.709,4.004,0.34,0.43,0.37,0.35,0.34,0.40,0.7291666666666666,750
0.1744186046511628,2.0710938472649665,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.567,2.906,3.504,2.887,3.707,3.709,4.004,2.731,0.43,0.37,0.35,0.34,0.40,0.38,0.7083333333333334,750
0.1744186046511628,2.212041662246736,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.906,3.504,2.887,3.707,3.709,4.004,2.731,2.591,0.37,0.35,0.34,0.40,0.38,0.42,0.6875,750
0.1744186046511628,2.3599760603938487,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.504,2.887,3.707,3.709,4.004,2.731,2.591,2.521,0.35,0.34,0.40,0.38,0.42,0.33,0.6666666666666666,750
0.1744186046511628,2.488555216401571,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.887,3.707,3.709,4.004,2.731,2.591,2.521,2.714,0.34,0.40,0.38,0.42,0.33,0.36,0.6458333333333334,1850
0.43023255813953487,2.1423612063099062,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.707,3.709,4.004,2.731,2.591,2.521,2.714,7.462,0.40,0.38,0.42,0.33,0.36,0.94,0.625,1850
0.43023255813953487,1.836226810873067,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.709,4.004,2.731,2.591,2.521,2.714,7.462,7.061,0.38,0.42,0.33,0.36,0.94,0.86,0.6041666666666666,1850
0.43023255813953487,1.3292191521444199,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.004,2.731,2.591,2.521,2.714,7.462,7.061,9.070,0.42,0.33,0.36,0.94,0.86,0.96,0.5833333333333334,1200
0.27906976744186046,1.0010920362011093,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.731,2.591,2.521,2.714,7.462,7.061,9.070,7.281,0.33,0.36,0.94,0.86,0.96,0.57,0.5625,750
0.1744186046511628,0.9518191409444393,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.591,2.521,2.714,7.462,7.061,9.070,7.281,4.493,0.36,0.94,0.86,0.96,0.57,0.38,0.5416666666666666,300
0.06976744186046512,1.1945828793637507,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.521,2.714,7.462,7.061,9.070,7.281,4.493,1.572,0.94,0.86,0.96,0.57,0.38,0.15,0.5208333333333334,300
0.06976744186046512,1.4404088679711462,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.714,7.462,7.061,9.070,7.281,4.493,1.572,1.542,0.86,0.96,0.57,0.38,0.15,0.16,0.5,750
0.1744186046511628,1.488246152688697,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7.462,7.061,9.070,7.281,4.493,1.572,1.542,3.522,0.96,0.57,0.38,0.15,0.16,0.34,0.4791666666666667,750
0.1744186046511628,1.4683391226516715,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7.061,9.070,7.281,4.493,1.572,1.542,3.522,4.199,0.57,0.38,0.15,0.16,0.34,0.35,0.4583333333333333,750
0.1744186046511628,1.373141707411095,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,9.070,7.281,4.493,1.572,1.542,3.522,4.199,4.952,0.38,0.15,0.16,0.34,0.35,0.37,0.4375,750
0.1744186046511628,1.2093771819340393,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7.281,4.493,1.572,1.542,3.522,4.199,4.952,5.638,0.15,0.16,0.34,0.35,0.37,0.42,0.4166666666666667,750
0.1744186046511628,1.0174989689409513,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,4.493,1.572,1.542,3.522,4.199,4.952,5.638,5.919,0.16,0.34,0.35,0.37,0.42,0.27,0.3958333333333333,300
0.06976744186046512,0.914415725595982,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,1.572,1.542,3.522,4.199,4.952,5.638,5.919,5.031,0.34,0.35,0.37,0.42,0.27,0.15,0.375,300
0.06976744186046512,0.772322755624893,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,1.542,3.522,4.199,4.952,5.638,5.919,5.031,5.421,0.35,0.37,0.42,0.27,0.15,0.15,0.3541666666666667,300
0.06976744186046512,0.5849937487013921,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,3.522,4.199,4.952,5.638,5.919,5.031,5.421,5.873,0.37,0.42,0.27,0.15,0.15,0.15,0.3333333333333333,300
0.06976744186046512,0.4436166870425876,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,4.199,4.952,5.638,5.919,5.031,5.421,5.873,5.414,0.42,0.27,0.15,0.15,0.15,0.15,0.3125,300
0.06976744186046512,0.4011672397857529,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,4.952,5.638,5.919,5.031,5.421,5.873,5.414,4.424,0.27,0.15,0.15,0.15,0.15,0.14,0.2916666666666667,300
0.06976744186046512,0.4,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.638,5.919,5.031,5.421,5.873,5.414,4.424,4.603,0.15,0.15,0.15,0.15,0.14,0.16,0.2708333333333333,300
0.06976744186046512,0.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.919,5.031,5.421,5.873,5.414,4.424,4.603,6.330,0.15,0.15,0.15,0.14,0.16,0.18,0.25,300
0.06976744186046512,0.4724727349635079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.031,5.421,5.873,5.414,4.424,4.603,6.330,3.275,0.15,0.15,0.14,0.16,0.18,0.16,0.22916666666666666,300
0.06976744186046512,0.6596608758995461,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.421,5.873,5.414,4.424,4.603,6.330,3.275,2.128,0.15,0.14,0.16,0.18,0.16,0.13,0.20833333333333334,300
0.06976744186046512,0.8335399193711593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.873,5.414,4.424,4.603,6.330,3.275,2.128,2.261,0.14,0.16,0.18,0.16,0.13,0.12,0.1875,300
0.06976744186046512,0.9534773375064199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.414,4.424,4.603,6.330,3.275,2.128,2.261,2.801,0.16,0.18,0.16,0.13,0.12,0.14,0.16666666666666666,300
0.06976744186046512,1.0155559948311328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.424,4.603,6.330,3.275,2.128,2.261,2.801,3.379,0.18,0.16,0.13,0.12,0.14,0.15,0.14583333333333334,300
0.06976744186046512,0.9525072533130391,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.603,6.330,3.275,2.128,2.261,2.801,3.379,4.630,0.16,0.13,0.12,0.14,0.15,0.14,0.125,300
0.06976744186046512,0.9659609304034926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.330,3.275,2.128,2.261,2.801,3.379,4.630,3.865,0.13,0.12,0.14,0.15,0.14,0.16,0.10416666666666667,300
0.06976744186046512,0.887655032258623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.275,2.128,2.261,2.801,3.379,4.630,3.865,4.783,0.12,0.14,0.15,0.14,0.16,0.14,0.08333333333333333,300
0.06976744186046512,0.9689740261491396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.128,2.261,2.801,3.379,4.630,3.865,4.783,3.187,0.14,0.15,0.14,0.16,0.14,0.17,0.0625,300
0.06976744186046512,1.218340594465646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,2.261,2.801,3.379,4.630,3.865,4.783,3.187,1.506,0.15,0.14,0.16,0.14,0.17,0.16,0.041666666666666664,300
0.06976744186046512,1.5312015011969244,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,2.801,3.379,4.630,3.865,4.783,3.187,1.506,0.871,0.14,0.16,0.14,0.17,0.16,0.16,0.020833333333333332,750
0.1744186046511628,1.8287481769051563,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.003,3.379,4.630,3.865,4.783,3.187,1.506,0.871,1.025,0.16,0.14,0.17,0.16,0.16,0.32,0.0,1850
0.1744186046511628,2.0354071527878874,0.000,0.000,0.000,0.000,0.001,0.001,0.003,0.004,4.630,3.865,4.783,3.187,1.506,0.871,1.025,1.933,0.14,0.17,0.16,0.16,0.32,0.83,0.9791666666666666,750
0.1744186046511628,0.4,0.000,0.000,0.000,0.001,0.001,0.003,0.004,0.001,3.865,4.783,3.187,1.506,0.871,1.025,1.933,5.127,0.17,0.16,0.16,0.32,0.83,0.44,0.9583333333333334,300
0.06976744186046512,0.6106718498746048,0.000,0.000,0.001,0.001,0.003,0.004,0.001,0.001,4.783,3.187,1.506,0.871,1.025,1.933,5.127,1.893,0.16,0.16,0.32,0.83,0.44,0.15,0.9375,300
0.06976744186046512,0.8463756596441497,0.000,0.001,0.001,0.003,0.004,0.001,0.001,0.001,3.187,1.506,0.871,1.025,1.933,5.127,1.893,1.643,0.16,0.32,0.83,0.44,0.15,0.14,0.9166666666666666,300
0.06976744186046512,1.0624799949282067,0.001,0.001,0.003,0.004,0.001,0.001,0.001,0.001,1.506,0.871,1.025,1.933,5.127,1.893,1.643,1.839,0.32,0.83,0.44,0.15,0.14,0.15,0.8958333333333334,300
0.06976744186046512,1.259853975255249,0.001,0.003,0.004,0.001,0.001,0.001,0.001,0.001,0.871,1.025,1.933,5.127,1.893,1.643,1.839,2.026,0.83,0.44,0.15,0.14,0.15,0.16,0.875,300
0.06976744186046512,1.5389889177186298,0.003,0.004,0.001,0.001,0.001,0.001,0.001,0.001,1.025,1.933,5.127,1.893,1.643,1.839,2.026,1.209,0.44,0.15,0.14,0.15,0.16,0.12,0.8541666666666666,750
0.1744186046511628,1.5021182552172487,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.933,5.127,1.893,1.643,1.839,2.026,1.209,4.369,0.15,0.14,0.15,0.16,0.12,0.34,0.8333333333333334,750
0.1744186046511628,1.458108863221604,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.127,1.893,1.643,1.839,2.026,1.209,4.369,4.440,0.14,0.15,0.16,0.12,0.34,0.43,0.8125,750
0.1744186046511628,1.4970046513041675,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.893,1.643,1.839,2.026,1.209,4.369,4.440,3.611,0.15,0.16,0.12,0.34,0.43,0.37,0.7916666666666666,750
0.1744186046511628,1.4931727133671573,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.643,1.839,2.026,1.209,4.369,4.440,3.611,4.038,0.16,0.12,0.34,0.43,0.37,0.35,0.7708333333333334,750
0.1744186046511628,1.513993010397293,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.839,2.026,1.209,4.369,4.440,3.611,4.038,3.792,0.12,0.34,0.43,0.37,0.35,0.34,0.75,750
0.1744186046511628,1.3878645329796513,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.026,1.209,4.369,4.440,3.611,4.038,3.792,5.261,0.34,0.43,0.37,0.35,0.34,0.40,0.7291666666666666,750
