a_Last1_chunk_bitrate,a_Last1_buffer_size,a_Last8_throughput,a_Last7_throughput,a_Last6_throughput,a_Last5_throughput,a_Last4_throughput,a_Last3_throughput,a_Last2_throughput,a_Last1_throughput,a_Last8_downloadtime,a_Last7_downloadtime,a_Last6_downloadtime,a_Last5_downloadtime,a_Last4_downloadtime,a_Last3_downloadtime,a_Last2_downloadtime,a_Last1_downloadtime,a_chunksize1,a_chunksize2,a_chunksize3,a_chunksize4,a_chunksize5,a_chunksize6,a_Chunks_left,a_br
0.27906976744186046,0.516576950492081,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.782,5.543,5.660,4.802,5.173,4.408,6.930,7.705,0.56,0.61,0.57,0.65,0.67,0.58,0.22916666666666666,750
0.1744186046511628,0.5863128146555026,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.543,5.660,4.802,5.173,4.408,6.930,7.705,3.303,0.61,0.57,0.65,0.67,0.58,0.31,0.20833333333333334,750
0.1744186046511628,0.7662455232271724,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.660,4.802,5.173,4.408,6.930,7.705,3.303,2.201,0.57,0.65,0.67,0.58,0.31,0.35,0.1875,750
0.1744186046511628,0.8937001822364433,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.802,5.173,4.408,6.930,7.705,3.303,2.201,2.725,0.65,0.67,0.58,0.31,0.35,0.37,0.16666666666666666,750
0.1744186046511628,1.0070440461235077,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.173,4.408,6.930,7.705,3.303,2.201,2.725,2.867,0.67,0.58,0.31,0.35,0.37,0.38,0.14583333333333334,750
0.1744186046511628,1.0028744264589462,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.408,6.930,7.705,3.303,2.201,2.725,2.867,4.042,0.58,0.31,0.35,0.37,0.38,0.34,0.125,750
0.1744186046511628,1.0902102036523815,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.930,7.705,3.303,2.201,2.725,2.867,4.042,3.127,0.31,0.35,0.37,0.38,0.34,0.38,0.10416666666666667,750
0.1744186046511628,1.2525782681510707,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7.705,3.303,2.201,2.725,2.867,4.042,3.127,2.376,0.35,0.37,0.38,0.34,0.38,0.36,0.08333333333333333,750
0.1744186046511628,1.231567813673444,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.303,2.201,2.725,2.867,4.042,3.127,2.376,4.210,0.37,0.38,0.34,0.38,0.36,0.43,0.0625,750
0.1744186046511628,1.1023986004339197,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.201,2.725,2.867,4.042,3.127,2.376,4.210,5.292,0.38,0.34,0.38,0.36,0.43,0.39,0.041666666666666664,750
0.1744186046511628,0.9323029893177273,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.725,2.867,4.042,3.127,2.376,4.210,5.292,5.701,0.34,0.38,0.36,0.43,0.39,0.38,0.020833333333333332,750
0.1744186046511628,0.986705725690926,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.867,4.042,3.127,2.376,4.210,5.292,5.701,3.456,0.38,0.36,0.43,0.39,0.38,0.32,0.0,1200
0.1744186046511628,0.9402606474374412,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.042,3.127,2.376,4.210,5.292,5.701,3.456,4.464,0.36,0.43,0.39,0.38,0.32,0.54,0.9791666666666666,750
0.1744186046511628,0.4,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.127,2.376,4.210,5.292,5.701,3.456,4.464,4.855,0.43,0.39,0.38,0.32,0.54,0.44,0.9583333333333334,300
0.06976744186046512,0.6502787898988277,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.376,4.210,5.292,5.701,3.456,4.464,4.855,1.497,0.39,0.38,0.32,0.54,0.44,0.15,0.9375,300
0.06976744186046512,0.9215482914147731,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.210,5.292,5.701,3.456,4.464,4.855,1.497,1.287,0.38,0.32,0.54,0.44,0.15,0.14,0.9166666666666666,750
0.1744186046511628,1.050277211363147,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.292,5.701,3.456,4.464,4.855,1.497,1.287,2.713,0.32,0.54,0.44,0.15,0.14,0.37,0.8958333333333334,750
0.1744186046511628,1.2113528270617424,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.701,3.456,4.464,4.855,1.497,1.287,2.713,2.389,0.54,0.44,0.15,0.14,0.37,0.40,0.875,750
0.1744186046511628,1.3933987934926901,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.456,4.464,4.855,1.497,1.287,2.713,2.389,2.180,0.44,0.15,0.14,0.37,0.40,0.31,0.8541666666666666,750
0.1744186046511628,1.5840296639058828,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.464,4.855,1.497,1.287,2.713,2.389,2.180,2.094,0.15,0.14,0.37,0.40,0.31,0.34,0.8333333333333334,1200
0.27906976744186046,1.489997300737303,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.855,1.497,1.287,2.713,2.389,2.180,2.094,4.940,0.14,0.37,0.40,0.31,0.34,0.69,0.8125,1200
0.27906976744186046,1.6055677833911315,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,1.497,1.287,2.713,2.389,2.180,2.094,4.940,2.844,0.37,0.40,0.31,0.34,0.69,0.57,0.7916666666666666,1200
0.27906976744186046,1.699363183480747,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,1.287,2.713,2.389,2.180,2.094,4.940,2.844,3.062,0.40,0.31,0.34,0.69,0.57,0.55,0.7708333333333334,1200
0.27906976744186046,1.6041244535888541,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,2.713,2.389,2.180,2.094,4.940,2.844,3.062,4.952,0.31,0.34,0.69,0.57,0.55,0.59,0.75,1200
0.27906976744186046,1.5629925457094154,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,2.389,2.180,2.094,4.940,2.844,3.062,4.952,4.411,0.34,0.69,0.57,0.55,0.59,0.58,0.7291666666666666,1200
0.27906976744186046,1.50116410492511,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,2.180,2.094,4.940,2.844,3.062,4.952,4.411,4.618,0.69,0.57,0.55,0.59,0.58,0.61,0.7083333333333334,1200
0.27906976744186046,1.3383922999143718,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,2.094,4.940,2.844,3.062,4.952,4.411,4.618,5.628,0.57,0.55,0.59,0.58,0.61,0.67,0.6875,1200
0.27906976744186046,1.2946384389862182,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,4.940,2.844,3.062,4.952,4.411,4.618,5.628,4.438,0.55,0.59,0.58,0.61,0.67,0.51,0.6666666666666666,1200
0.27906976744186046,1.3000245414664209,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.844,3.062,4.952,4.411,4.618,5.628,4.438,3.946,0.59,0.58,0.61,0.67,0.51,0.57,0.6458333333333334,1200
0.27906976744186046,1.2855553104935498,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.062,4.952,4.411,4.618,5.628,4.438,3.946,4.145,0.58,0.61,0.67,0.51,0.57,0.60,0.625,1200
0.27906976744186046,1.2509388810306417,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.952,4.411,4.618,5.628,4.438,3.946,4.145,4.346,0.61,0.67,0.51,0.57,0.60,0.57,0.6041666666666666,1200
0.27906976744186046,1.2688240146673517,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.411,4.618,5.628,4.438,3.946,4.145,4.346,3.821,0.67,0.51,0.57,0.60,0.57,0.62,0.5833333333333334,1200
0.27906976744186046,1.179206049288197,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.618,5.628,4.438,3.946,4.145,4.346,3.821,4.896,0.51,0.57,0.60,0.57,0.62,0.57,0.5625,1200
0.27906976744186046,0.9728108064977045,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.628,4.438,3.946,4.145,4.346,3.821,4.896,6.064,0.57,0.60,0.57,0.62,0.57,0.59,0.5416666666666666,1200
0.27906976744186046,0.772291131528067,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.438,3.946,4.145,4.346,3.821,4.896,6.064,6.005,0.60,0.57,0.62,0.57,0.59,0.60,0.5208333333333334,750
0.1744186046511628,0.9387172604196469,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.946,4.145,4.346,3.821,4.896,6.064,6.005,2.336,0.57,0.62,0.57,0.59,0.60,0.39,0.5,750
0.1744186046511628,1.1283572485465851,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.145,4.346,3.821,4.896,6.064,6.005,2.336,2.104,0.62,0.57,0.59,0.60,0.39,0.34,0.4791666666666667,750
0.1744186046511628,1.321193863139381,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.346,3.821,4.896,6.064,6.005,2.336,2.104,2.072,0.57,0.59,0.60,0.39,0.34,0.35,0.4583333333333333,750
0.1744186046511628,1.4847341295015024,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.821,4.896,6.064,6.005,2.336,2.104,2.072,2.365,0.59,0.60,0.39,0.34,0.35,0.37,0.4375,750
0.1744186046511628,1.65361861881517,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.896,6.064,6.005,2.336,2.104,2.072,2.365,2.311,0.60,0.39,0.34,0.35,0.37,0.42,0.4166666666666667,750
0.1744186046511628,1.88966770810883,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.064,6.005,2.336,2.104,2.072,2.365,2.311,1.640,0.39,0.34,0.35,0.37,0.42,0.27,0.3958333333333333,1200
0.27906976744186046,1.9040489530479558,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.005,2.336,2.104,2.072,2.365,2.311,1.640,3.856,0.34,0.35,0.37,0.42,0.27,0.61,0.375,1200
0.27906976744186046,1.8259351324133006,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.336,2.104,2.072,2.365,2.311,1.640,3.856,4.781,0.35,0.37,0.42,0.27,0.61,0.63,0.3541666666666667,1200
0.27906976744186046,1.5937566572912014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.104,2.072,2.365,2.311,1.640,3.856,4.781,6.322,0.37,0.42,0.27,0.61,0.63,0.56,0.3333333333333333,1200
0.27906976744186046,1.3147622821434788,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.072,2.365,2.311,1.640,3.856,4.781,6.322,6.790,0.42,0.27,0.61,0.63,0.56,0.61,0.3125,750
0.1744186046511628,1.080788326010047,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,2.365,2.311,1.640,3.856,4.781,6.322,6.790,6.340,0.27,0.61,0.63,0.56,0.61,0.36,0.2916666666666667,750
0.1744186046511628,1.1689465198420061,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.001,2.311,1.640,3.856,4.781,6.322,6.790,6.340,3.118,0.61,0.63,0.56,0.61,0.36,0.40,0.2708333333333333,750
0.1744186046511628,1.2089615437210486,0.001,0.001,0.001,0.001,0.001,0.000,0.001,0.001,1.640,3.856,4.781,6.322,6.790,6.340,3.118,3.600,0.63,0.56,0.61,0.36,0.40,0.39,0.25,750
0.1744186046511628,1.2705154566369505,0.001,0.001,0.001,0.001,0.000,0.001,0.001,0.001,3.856,4.781,6.322,6.790,6.340,3.118,3.600,3.384,0.56,0.61,0.36,0.40,0.39,0.36,0.22916666666666666,750
0.1744186046511628,1.4017842399746836,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.001,4.781,6.322,6.790,6.340,3.118,3.600,3.384,2.687,0.61,0.36,0.40,0.39,0.36,0.31,0.20833333333333334,300
0.06976744186046512,1.6825200867092818,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001,6.322,6.790,6.340,3.118,3.600,3.384,2.687,1.193,0.36,0.40,0.39,0.36,0.31,0.12,0.1875,750
0.1744186046511628,1.7500154945253044,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.001,6.790,6.340,3.118,3.600,3.384,2.687,1.193,3.325,0.40,0.39,0.36,0.31,0.12,0.37,0.16666666666666666,750
0.1744186046511628,1.7207229011436553,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.340,3.118,3.600,3.384,2.687,1.193,3.325,4.293,0.39,0.36,0.31,0.12,0.37,0.38,0.14583333333333334,750
0.1744186046511628,1.385057847604982,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,3.118,3.600,3.384,2.687,1.193,3.325,4.293,7.357,0.36,0.31,0.12,0.37,0.38,0.34,0.125,750
0.1744186046511628,1.0276534950376561,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,3.600,3.384,2.687,1.193,3.325,4.293,7.357,7.574,0.31,0.12,0.37,0.38,0.34,0.38,0.10416666666666667,300
0.06976744186046512,1.1222754692871857,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,3.384,2.687,1.193,3.325,4.293,7.357,7.574,3.054,0.12,0.37,0.38,0.34,0.38,0.14,0.08333333333333333,300
0.06976744186046512,1.2001766326091903,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,2.687,1.193,3.325,4.293,7.357,7.574,3.054,3.221,0.37,0.38,0.34,0.38,0.14,0.17,0.0625,300
0.06976744186046512,1.2161750056127538,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,1.193,3.325,4.293,7.357,7.574,3.054,3.221,3.840,0.38,0.34,0.38,0.14,0.17,0.16,0.041666666666666664,300
0.06976744186046512,1.1669781826341399,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,3.325,4.293,7.357,7.574,3.054,3.221,3.840,4.492,0.34,0.38,0.14,0.17,0.16,0.16,0.020833333333333332,300
0.06976744186046512,1.128521362938451,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.293,7.357,7.574,3.054,3.221,3.840,4.492,4.385,0.38,0.14,0.17,0.16,0.16,0.13,0.0,750
0.1744186046511628,0.5927123531741701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.357,7.574,3.054,3.221,3.840,4.492,4.385,9.358,0.14,0.17,0.16,0.16,0.13,0.31,0.9791666666666666,750
0.1744186046511628,0.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,7.574,3.054,3.221,3.840,4.492,4.385,9.358,4.722,0.17,0.16,0.16,0.13,0.31,0.44,0.9583333333333334,300
0.06976744186046512,0.6524394181725228,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,3.054,3.221,3.840,4.492,4.385,9.358,4.722,1.476,0.16,0.16,0.13,0.31,0.44,0.15,0.9375,300
0.06976744186046512,0.9323933437271,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,3.221,3.840,4.492,4.385,9.358,4.722,1.476,1.200,0.16,0.13,0.31,0.44,0.15,0.14,0.9166666666666666,300
0.06976744186046512,1.2175767564590338,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,3.840,4.492,4.385,9.358,4.722,1.476,1.200,1.148,0.13,0.31,0.44,0.15,0.14,0.15,0.8958333333333334,750
0.1744186046511628,1.325337645230531,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,4.492,4.385,9.358,4.722,1.476,1.200,1.148,2.922,0.31,0.44,0.15,0.14,0.15,0.40,0.875,750
0.1744186046511628,1.464019465614395,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,4.385,9.358,4.722,1.476,1.200,1.148,2.922,2.613,0.44,0.15,0.14,0.15,0.40,0.31,0.8541666666666666,1200
0.27906976744186046,1.4371383815006946,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,9.358,4.722,1.476,1.200,1.148,2.922,2.613,4.269,0.15,0.14,0.15,0.40,0.31,0.55,0.8333333333333334,1200
0.27906976744186046,1.2617713439928062,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.722,1.476,1.200,1.148,2.922,2.613,4.269,5.754,0.14,0.15,0.40,0.31,0.55,0.69,0.8125,1200
0.27906976744186046,1.0202764916100224,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.476,1.200,1.148,2.922,2.613,4.269,5.754,6.415,0.15,0.40,0.31,0.55,0.69,0.57,0.7916666666666666,1200
0.27906976744186046,0.7329227495974902,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.200,1.148,2.922,2.613,4.269,5.754,6.415,6.874,0.40,0.31,0.55,0.69,0.57,0.55,0.7708333333333334,750
0.1744186046511628,0.5117026816904648,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,1.148,2.922,2.613,4.269,5.754,6.415,6.874,6.212,0.31,0.55,0.69,0.57,0.55,0.34,0.75,300
0.06976744186046512,0.6449640910999499,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,2.922,2.613,4.269,5.754,6.415,6.874,6.212,2.667,0.55,0.69,0.57,0.55,0.34,0.15,0.7291666666666666,300
0.06976744186046512,0.7537487414054536,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,2.613,4.269,5.754,6.415,6.874,6.212,2.667,2.912,0.69,0.57,0.55,0.34,0.15,0.16,0.7083333333333334,300
0.06976744186046512,0.9275672287977483,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.001,4.269,5.754,6.415,6.874,6.212,2.667,2.912,2.262,0.57,0.55,0.34,0.15,0.16,0.18,0.6875,300
0.06976744186046512,1.1874163350924989,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.001,5.754,6.415,6.874,6.212,2.667,2.912,2.262,1.402,0.55,0.34,0.15,0.16,0.18,0.14,0.6666666666666666,300
0.06976744186046512,1.4483510879346573,0.001,0.001,0.000,0.000,0.000,0.001,0.001,0.001,6.415,6.874,6.212,2.667,2.912,2.262,1.402,1.391,0.34,0.15,0.16,0.18,0.14,0.14,0.6458333333333334,300
0.06976744186046512,1.719781358155641,0.001,0.000,0.000,0.000,0.001,0.001,0.001,0.001,6.874,6.212,2.667,2.912,2.262,1.402,1.391,1.286,0.15,0.16,0.18,0.14,0.14,0.14,0.625,750
0.1744186046511628,1.8383582402598901,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,6.212,2.667,2.912,2.262,1.402,1.391,1.286,2.814,0.16,0.18,0.14,0.14,0.14,0.36,0.6041666666666666,750
0.1744186046511628,1.8712982487749685,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,2.667,2.912,2.262,1.402,1.391,1.286,2.814,3.671,0.18,0.14,0.14,0.14,0.36,0.40,0.5833333333333334,750
0.1744186046511628,1.7364968188955021,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.912,2.262,1.402,1.391,1.286,2.814,3.671,5.348,0.14,0.14,0.14,0.36,0.40,0.34,0.5625,750
0.1744186046511628,1.5747635040241599,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.262,1.402,1.391,1.286,2.814,3.671,5.348,5.617,0.14,0.14,0.36,0.40,0.34,0.38,0.5416666666666666,750
0.1744186046511628,1.4908259566093174,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.402,1.391,1.286,2.814,3.671,5.348,5.617,4.839,0.14,0.36,0.40,0.34,0.38,0.39,0.5208333333333334,750
0.1744186046511628,1.3932029203172094,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.391,1.286,2.814,3.671,5.348,5.617,4.839,4.976,0.36,0.40,0.34,0.38,0.39,0.39,0.5,750
0.1744186046511628,1.4191970112741081,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.286,2.814,3.671,5.348,5.617,4.839,4.976,3.740,0.40,0.34,0.38,0.39,0.39,0.34,0.4791666666666667,750
0.1744186046511628,1.4189883181798606,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.814,3.671,5.348,5.617,4.839,4.976,3.740,4.002,0.34,0.38,0.39,0.39,0.34,0.35,0.4583333333333333,750
0.1744186046511628,1.3776468898889842,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.671,5.348,5.617,4.839,4.976,3.740,4.002,4.413,0.38,0.39,0.39,0.34,0.35,0.37,0.4375,750
0.1744186046511628,1.0934844735798066,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,5.348,5.617,4.839,4.976,3.740,4.002,4.413,6.842,0.39,0.39,0.34,0.35,0.37,0.42,0.4166666666666667,750
0.1744186046511628,1.0142733048568071,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,5.617,4.839,4.976,3.740,4.002,4.413,6.842,4.792,0.39,0.34,0.35,0.37,0.42,0.27,0.3958333333333333,750
0.1744186046511628,0.8969546070045922,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.001,4.839,4.976,3.740,4.002,4.413,6.842,4.792,5.173,0.34,0.35,0.37,0.42,0.27,0.39,0.375,750
0.1744186046511628,0.7455328672024546,0.001,0.001,0.001,0.001,0.000,0.000,0.001,0.001,4.976,3.740,4.002,4.413,6.842,4.792,5.173,5.514,0.35,0.37,0.42,0.27,0.39,0.39,0.3541666666666667,300
0.06976744186046512,0.9126894882502526,0.001,0.001,0.001,0.000,0.000,0.001,0.001,0.001,3.740,4.002,4.413,6.842,4.792,5.173,5.514,2.328,0.37,0.42,0.27,0.39,0.39,0.15,0.3333333333333333,300
0.06976744186046512,1.114921767529225,0.001,0.001,0.000,0.000,0.001,0.001,0.001,0.001,4.002,4.413,6.842,4.792,5.173,5.514,2.328,1.978,0.42,0.27,0.39,0.39,0.15,0.15,0.3125,300
0.06976744186046512,1.3138380278450044,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.001,4.413,6.842,4.792,5.173,5.514,2.328,1.978,2.011,0.27,0.39,0.39,0.15,0.15,0.14,0.2916666666666667,750
0.1744186046511628,1.0484611849061227,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.000,6.842,4.792,5.173,5.514,2.328,1.978,2.011,6.654,0.39,0.39,0.15,0.15,0.14,0.40,0.2708333333333333,750
0.1744186046511628,0.6708390328290331,0.000,0.001,0.001,0.001,0.001,0.001,0.000,0.000,4.792,5.173,5.514,2.328,1.978,2.011,6.654,7.776,0.39,0.15,0.15,0.14,0.40,0.39,0.25,750
0.1744186046511628,0.4,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,5.173,5.514,2.328,1.978,2.011,6.654,7.776,9.706,0.15,0.15,0.14,0.40,0.39,0.36,0.22916666666666666,300
0.06976744186046512,0.6261375510878316,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.001,5.514,2.328,1.978,2.011,6.654,7.776,9.706,1.739,0.15,0.14,0.40,0.39,0.36,0.13,0.20833333333333334,300
0.06976744186046512,0.7709453784965806,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.000,2.328,1.978,2.011,6.654,7.776,9.706,1.739,2.552,0.14,0.40,0.39,0.36,0.13,0.12,0.1875,300
0.06976744186046512,0.8436815689108451,0.001,0.001,0.000,0.000,0.000,0.001,0.000,0.000,1.978,2.011,6.654,7.776,9.706,1.739,2.552,3.273,0.40,0.39,0.36,0.13,0.12,0.14,0.16666666666666666,300
0.06976744186046512,0.8730296147671833,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,2.011,6.654,7.776,9.706,1.739,2.552,3.273,3.707,0.39,0.36,0.13,0.12,0.14,0.15,0.14583333333333334,300
0.06976744186046512,0.8934591888727207,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,6.654,7.776,9.706,1.739,2.552,3.273,3.707,3.796,0.36,0.13,0.12,0.14,0.15,0.14,0.125,300
0.06976744186046512,0.8480167665655521,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,7.776,9.706,1.739,2.552,3.273,3.707,3.796,4.454,0.13,0.12,0.14,0.15,0.14,0.16,0.10416666666666667,300
0.06976744186046512,0.8433439429173204,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,9.706,1.739,2.552,3.273,3.707,3.796,4.454,4.047,0.12,0.14,0.15,0.14,0.16,0.14,0.08333333333333333,300
0.06976744186046512,0.8866187547161616,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.739,2.552,3.273,3.707,3.796,4.454,4.047,3.567,0.14,0.15,0.14,0.16,0.14,0.17,0.0625,300
0.06976744186046512,1.0025996001898703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.552,3.273,3.707,3.796,4.454,4.047,3.567,2.840,0.15,0.14,0.16,0.14,0.17,0.16,0.041666666666666664,300
0.06976744186046512,1.1536573088022317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,3.273,3.707,3.796,4.454,4.047,3.567,2.840,2.489,0.14,0.16,0.14,0.17,0.16,0.16,0.020833333333333332,300
0.06976744186046512,1.3425687043034982,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,3.707,3.796,4.454,4.047,3.567,2.840,2.489,2.111,0.16,0.14,0.17,0.16,0.16,0.13,0.0,750
0.1744186046511628,1.2946289466166705,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,3.796,4.454,4.047,3.567,2.840,2.489,2.111,4.479,0.14,0.17,0.16,0.16,0.13,0.31,0.9791666666666666,750
0.1744186046511628,0.4,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,4.454,4.047,3.567,2.840,2.489,2.111,4.479,6.810,0.17,0.16,0.16,0.13,0.31,0.44,0.9583333333333334,300
0.06976744186046512,0.6835684699681132,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,4.047,3.567,2.840,2.489,2.111,4.479,6.810,1.164,0.16,0.16,0.13,0.31,0.44,0.15,0.9375,300
0.06976744186046512,0.9877551148259398,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,3.567,2.840,2.489,2.111,4.479,6.810,1.164,0.958,0.16,0.13,0.31,0.44,0.15,0.14,0.9166666666666666,300
0.06976744186046512,1.2748487705369673,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.840,2.489,2.111,4.479,6.810,1.164,0.958,1.129,0.13,0.31,0.44,0.15,0.14,0.15,0.8958333333333334,750
0.1744186046511628,1.374025845749655,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.489,2.111,4.479,6.810,1.164,0.958,1.129,3.008,0.31,0.44,0.15,0.14,0.15,0.40,0.875,750
0.1744186046511628,1.5497339811309778,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.111,4.479,6.810,1.164,0.958,1.129,3.008,2.243,0.44,0.15,0.14,0.15,0.40,0.31,0.8541666666666666,750
0.1744186046511628,1.694861696769454,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.479,6.810,1.164,0.958,1.129,3.008,2.243,2.549,0.15,0.14,0.15,0.40,0.31,0.34,0.8333333333333334,1200
0.27906976744186046,1.5846092587858074,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.810,1.164,0.958,1.129,3.008,2.243,2.549,5.103,0.14,0.15,0.40,0.31,0.34,0.69,0.8125,1200
0.27906976744186046,1.460558560801468,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.164,0.958,1.129,3.008,2.243,2.549,5.103,5.241,0.15,0.40,0.31,0.34,0.69,0.57,0.7916666666666666,1200
0.27906976744186046,1.4348431953011347,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.958,1.129,3.008,2.243,2.549,5.103,5.241,4.257,0.40,0.31,0.34,0.69,0.57,0.55,0.7708333333333334,1200
